class,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20
G,0.0,0.0751526951789856,0.10529285669326782,0.05060186982154846,-0.03353717923164368,-0.058681875467300415,-0.15433692932128906,-0.2338629812002182,-0.29509691894054413,-0.11416542530059814,-0.1878875195980072,-0.12632441520690918,-0.06584316492080688,-0.15535354614257812,-0.2195710986852646,-0.14974254369735718,-0.090585857629776,-0.19358614087104797,-0.24656786024570465,-0.18835583329200745,-0.13328281044960022,0.0,-0.11213725805282593,-0.24319273233413696,-0.3441532552242279,-0.3730774521827698,-0.28993457555770874,-0.3836275637149811,-0.43782615661621094,-0.4757062494754791,-0.22545522451400757,-0.2786193788051605,-0.20025408267974854,-0.13106048107147217,-0.16124272346496582,-0.1938568353652954,-0.1195833683013916,-0.06487810611724854,-0.0947563648223877,-0.13228660821914673,-0.07615077495574951,-0.039665937423706055
G,0.0,-0.04691392183303833,-0.21173036098480225,-0.3857271373271942,-0.5056831240653992,-0.3367340564727783,-0.517023503780365,-0.6416431665420532,-0.744720071554184,-0.35351091623306274,-0.5082935690879822,-0.368291974067688,-0.25419890880584717,-0.3434004783630371,-0.46628302335739136,-0.31268078088760376,-0.20364797115325928,-0.3118237257003784,-0.40487924218177795,-0.29928576946258545,-0.21512407064437866,0.0,-0.20271649956703186,-0.3644391596317291,-0.43998628854751587,-0.3890230357646942,-0.3902597427368164,-0.4715394079685211,-0.49664780497550964,-0.5083200633525848,-0.22287452220916748,-0.24144548177719116,-0.19049185514450073,-0.184467613697052,-0.05155456066131592,-0.05836242437362671,-0.048216044902801514,-0.05762946605682373,0.1271522045135498,0.10496795177459717,0.08769255876541138,0.06787604093551636
G,0.0,0.06199163198471069,0.05857837200164795,0.006137549877166748,-0.022698044776916504,-0.06718593835830688,-0.13444310426712036,-0.18759942054748535,-0.23198264837265015,-0.11803817749023438,-0.14677375555038452,-0.08857697248458862,-0.04405885934829712,-0.15655720233917236,-0.17355293035507202,-0.10776835680007935,-0.06980448961257935,-0.1953413486480713,-0.21487772464752197,-0.160555899143219,-0.12660616636276245,0.0,-0.0743943452835083,-0.19448700547218323,-0.26695820689201355,-0.3289019465446472,-0.25673606991767883,-0.3563235402107239,-0.4189103692770004,-0.4667149931192398,-0.20582544803619385,-0.26697850227355957,-0.19473451375961304,-0.1324474811553955,-0.14887723326683044,-0.19864028692245483,-0.12966790795326233,-0.07901942729949951,-0.08559945225715637,-0.14493978023529053,-0.1047176718711853,-0.06905758380889893
G,0.0,0.037381529808044434,0.02374720573425293,-0.02758827805519104,-0.08442109823226929,-0.09787952899932861,-0.1805790364742279,-0.24734658002853394,-0.3024986535310745,-0.13618585467338562,-0.19330483675003052,-0.133302241563797,-0.07866710424423218,-0.15633374452590942,-0.18915346264839172,-0.12564262747764587,-0.07759258151054382,-0.16359642148017883,-0.19541296362876892,-0.14156121015548706,-0.10144835710525513,0.0,-0.07012295722961426,-0.1630551815032959,-0.2071881890296936,-0.2343902587890625,-0.1733633279800415,-0.21997976303100586,-0.24525177478790283,-0.26323872804641724,-0.11372053623199463,-0.12552225589752197,-0.08743906021118164,-0.06591582298278809,-0.05237996578216553,-0.05038851499557495,-0.020717203617095947,-0.010089337825775146,0.007234096527099609,0.0032428503036499023,0.022253572940826416,0.02713954448699951
G,0.0,0.11579477787017822,0.1449354887008667,0.07216483354568481,-0.05175572633743286,-0.08183401823043823,-0.21571767330169678,-0.32760220766067505,-0.412889689207077,-0.1724788248538971,-0.2357499599456787,-0.1476348638534546,-0.06281882524490356,-0.2349887490272522,-0.2877384424209595,-0.18363794684410095,-0.10443514585494995,-0.30020853877067566,-0.33639612793922424,-0.24374473094940186,-0.17288464307785034,0.0,-0.13824760913848877,-0.3204725980758667,-0.4522480368614197,-0.5074093341827393,-0.38190004229545593,-0.5358432829380035,-0.628070056438446,-0.6968685984611511,-0.29410284757614136,-0.38261106610298157,-0.258899450302124,-0.14485442638397217,-0.203782856464386,-0.2591649293899536,-0.13992524147033691,-0.055914878845214844,-0.11449539661407471,-0.16165244579315186,-0.07813370227813721,-0.023655295372009277
G,0.0,-0.012688875198364258,-0.1812509298324585,-0.3615127503871918,-0.48824313282966614,-0.3300737142562866,-0.5150524377822876,-0.6367997527122498,-0.7323313653469086,-0.34874480962753296,-0.48798975348472595,-0.3431636095046997,-0.2194424271583557,-0.33666476607322693,-0.4446723163127899,-0.28507405519485474,-0.1679210066795349,-0.3042182922363281,-0.39034977555274963,-0.2780778408050537,-0.1876434087753296,0.0,-0.20461827516555786,-0.37549567222595215,-0.461342453956604,-0.44247233867645264,-0.4189319610595703,-0.49967892467975616,-0.5319463163614273,-0.5518791973590851,-0.2529108226299286,-0.2782939374446869,-0.22524011135101318,-0.2104702591896057,-0.08245611190795898,-0.10388141870498657,-0.08694720268249512,-0.08910465240478516,0.09656870365142822,0.059430599212646484,0.04929327964782715,0.03499436378479004
G,0.0,0.05060160160064697,0.020784854888916016,-0.05214396119117737,-0.12088444828987122,-0.12786716222763062,-0.23450317978858948,-0.3143693804740906,-0.3774464875459671,-0.16145041584968567,-0.21137940883636475,-0.12999147176742554,-0.060522496700286865,-0.18000024557113647,-0.21510833501815796,-0.12832099199295044,-0.06626427173614502,-0.19528695940971375,-0.23753535747528076,-0.16999459266662598,-0.11744967103004456,0.0,-0.0778200626373291,-0.1939818263053894,-0.24708211421966553,-0.27591681480407715,-0.20296168327331543,-0.26787272095680237,-0.30580443143844604,-0.33080166578292847,-0.13611871004104614,-0.1739870309829712,-0.12741518020629883,-0.08592480421066284,-0.06818240880966187,-0.09254223108291626,-0.048940420150756836,-0.014975190162658691,0.00601959228515625,-0.028774380683898926,-0.007613956928253174,0.014287114143371582
G,0.0,0.050394296646118164,0.03962445259094238,-0.02084481716156006,-0.08498162031173706,-0.1267072856426239,-0.23212644457817078,-0.3143032193183899,-0.38276487588882446,-0.16450631618499756,-0.218183696269989,-0.13203111290931702,-0.06315380334854126,-0.185169517993927,-0.22324132919311523,-0.13607805967330933,-0.07785224914550781,-0.20188528299331665,-0.23777145147323608,-0.16628772020339966,-0.11676442623138428,0.0,-0.07910329103469849,-0.2020539939403534,-0.2726868689060211,-0.3164686858654022,-0.23216794431209564,-0.30111223459243774,-0.34567464888095856,-0.37451599538326263,-0.16799405217170715,-0.20934799313545227,-0.16617906093597412,-0.12739670276641846,-0.09663629531860352,-0.12365898489952087,-0.08497875928878784,-0.05176994204521179,-0.017748922109603882,-0.05842560529708862,-0.03726455569267273,-0.01281788945198059
G,0.0,0.04801148176193237,0.06457352638244629,0.028602302074432373,-0.01772165298461914,-0.04846733808517456,-0.11511588096618652,-0.168198823928833,-0.2096380591392517,-0.09106296300888062,-0.13039201498031616,-0.08699530363082886,-0.04499024152755737,-0.12153935432434082,-0.15461790561676025,-0.10478860139846802,-0.06444698572158813,-0.14972209930419922,-0.17979246377944946,-0.13640010356903076,-0.1001352071762085,0.0,-0.06706023216247559,-0.1644112765789032,-0.22442999482154846,-0.26129239797592163,-0.20774805545806885,-0.2798260450363159,-0.3224758803844452,-0.35372884571552277,-0.16417890787124634,-0.20469418168067932,-0.15037795901298523,-0.10488921403884888,-0.11716479063034058,-0.1464473307132721,-0.09492373466491699,-0.05638498067855835,-0.06598669290542603,-0.10217410326004028,-0.06713220477104187,-0.03736239671707153
G,0.0,0.04449376463890076,0.040260106325149536,-0.006021827459335327,-0.053901731967926025,-0.07902449369430542,-0.15658849477767944,-0.21444296836853027,-0.2594442218542099,-0.11138734221458435,-0.1692204475402832,-0.11523467302322388,-0.0630594789981842,-0.13110245764255524,-0.17027297616004944,-0.11243283748626709,-0.06965428590774536,-0.14764605462551117,-0.18641871213912964,-0.14018109440803528,-0.10406574606895447,0.0,-0.06228983402252197,-0.1495770812034607,-0.19752442836761475,-0.2229311466217041,-0.17552852630615234,-0.2296990156173706,-0.2614861726760864,-0.28171008825302124,-0.12685734033584595,-0.15966695547103882,-0.11980950832366943,-0.08592081069946289,-0.07667797803878784,-0.09614521265029907,-0.05549740791320801,-0.028260231018066406,-0.023370444774627686,-0.05111658573150635,-0.024730563163757324,-0.004584610462188721
G,0.0,0.05178159475326538,0.026667773723602295,-0.042929232120513916,-0.0922238826751709,-0.11597663164138794,-0.21361488103866577,-0.28663545846939087,-0.3444642722606659,-0.16278666257858276,-0.175092875957489,-0.09518468379974365,-0.03433370590209961,-0.1943700909614563,-0.2007448375225067,-0.11926418542861938,-0.06157422065734863,-0.21774089336395264,-0.23256915807724,-0.16531455516815186,-0.11902159452438354,0.0,-0.07927930355072021,-0.21081066131591797,-0.2804293632507324,-0.34292173385620117,-0.22619444131851196,-0.3053944706916809,-0.3518019914627075,-0.387027382850647,-0.16394084692001343,-0.1889892816543579,-0.12991708517074585,-0.08350831270217896,-0.09859722852706909,-0.11647099256515503,-0.06637531518936157,-0.03058570623397827,-0.027754127979278564,-0.05376303195953369,-0.024138569831848145,0.0006617903709411621
G,0.0,0.03349345922470093,0.030572056770324707,-0.0183829665184021,-0.07635945081710815,-0.11702942848205566,-0.19833076000213623,-0.2613961100578308,-0.3130190968513489,-0.1500062346458435,-0.2212352156639099,-0.16863030195236206,-0.11243963241577148,-0.16681313514709473,-0.19384342432022095,-0.1273365020751953,-0.08059149980545044,-0.17608875036239624,-0.19945961236953735,-0.14331239461898804,-0.10278975963592529,0.0,-0.08305668830871582,-0.18555551767349243,-0.24168062210083008,-0.26567381620407104,-0.2075139880180359,-0.2628633975982666,-0.2882261276245117,-0.30663537979125977,-0.1514970064163208,-0.17808395624160767,-0.1423681378364563,-0.11447441577911377,-0.09490025043487549,-0.08707088232040405,-0.05401092767715454,-0.03808718919754028,-0.03641974925994873,-0.040815532207489014,-0.018310964107513428,-0.010740935802459717
G,0.0,0.040068626403808594,0.04938620328903198,0.03232622146606445,0.010883152484893799,-0.049734294414520264,-0.0955045223236084,-0.13366234302520752,-0.16663992404937744,-0.0838930606842041,-0.10119777917861938,-0.05800747871398926,-0.027378737926483154,-0.11045712232589722,-0.12830406427383423,-0.08146089315414429,-0.05060160160064697,-0.1319432258605957,-0.14899450540542603,-0.10800158977508545,-0.07894301414489746,0.0,-0.04359838366508484,-0.11192017793655396,-0.15739820897579193,-0.19135929644107819,-0.16190361976623535,-0.21256637573242188,-0.2436753511428833,-0.2633516490459442,-0.13193334639072418,-0.1685144305229187,-0.14071311056613922,-0.1102953851222992,-0.09240242838859558,-0.1263866126537323,-0.0952313244342804,-0.06287488341331482,-0.04444745182991028,-0.07882800698280334,-0.06276151537895203,-0.03946036100387573
G,0.0,0.047740280628204346,-0.0013736486434936523,-0.09192651510238647,-0.17068275809288025,-0.1590414047241211,-0.2850332260131836,-0.37842734158039093,-0.4506895840167999,-0.189700186252594,-0.24855822324752808,-0.1532597839832306,-0.07397222518920898,-0.2065880000591278,-0.25918662548065186,-0.1591120958328247,-0.08464258909225464,-0.22087430953979492,-0.25864672660827637,-0.17223811149597168,-0.1081957221031189,0.0,-0.10088509321212769,-0.22819781303405762,-0.2844471335411072,-0.30604228377342224,-0.22249823808670044,-0.26915135979652405,-0.29634687304496765,-0.31368488073349,-0.14668136835098267,-0.18585562705993652,-0.1339939832687378,-0.08729952573776245,-0.07221269607543945,-0.09910887479782104,-0.053814470767974854,-0.01977163553237915,0.007726609706878662,-0.017666876316070557,0.00791090726852417,0.024929940700531006
G,0.0,0.052347779273986816,0.05142587423324585,-4.57763671875e-05,-0.06049764156341553,-0.08849692344665527,-0.18144714832305908,-0.25269991159439087,-0.3116747736930847,-0.1285068392753601,-0.1921529769897461,-0.12582969665527344,-0.0657355785369873,-0.15110665559768677,-0.18123865127563477,-0.10962927341461182,-0.0607108473777771,-0.16534072160720825,-0.1903713345527649,-0.12679284811019897,-0.08503526449203491,0.0,-0.0680074691772461,-0.17302614450454712,-0.22951334714889526,-0.26248764991760254,-0.19395935535430908,-0.25435352325439453,-0.290105938911438,-0.3158077299594879,-0.13626497983932495,-0.16142380237579346,-0.11388087272644043,-0.0824233889579773,-0.07851976156234741,-0.07925862073898315,-0.03867822885513306,-0.021160364151000977,-0.019090712070465088,-0.03095722198486328,-0.0010093450546264648,0.011705935001373291
G,0.0,-0.0011673569679260254,-0.14828169345855713,-0.3270565867424011,-0.4776109755039215,-0.34151607751846313,-0.5392457842826843,-0.6679703444242477,-0.769350677728653,-0.3703186511993408,-0.5112804174423218,-0.3605756163597107,-0.24190104007720947,-0.37049680948257446,-0.4609605669975281,-0.2932858467102051,-0.1882246732711792,-0.34702688455581665,-0.4123672544956207,-0.28177696466445923,-0.19875502586364746,0.0,-0.2423974871635437,-0.4660452604293823,-0.5307825207710266,-0.539770245552063,-0.5299938917160034,-0.6278533637523651,-0.6336603164672852,-0.6401714384555817,-0.3438349962234497,-0.3731456696987152,-0.28700703382492065,-0.26205313205718994,-0.16046041250228882,-0.15165120363235474,-0.12631648778915405,-0.14674967527389526,0.021192491054534912,0.03271681070327759,0.013854622840881348,-0.033816635608673096
G,0.0,0.034142255783081055,0.0244331955909729,-0.0326576828956604,-0.09086805582046509,-0.08842051029205322,-0.16032862663269043,-0.21374362707138062,-0.2581902742385864,-0.12124884128570557,-0.1442718505859375,-0.08082729578018188,-0.0336078405380249,-0.14058801531791687,-0.15426170825958252,-0.09032934904098511,-0.047023117542266846,-0.15615084767341614,-0.17155835032463074,-0.11660876870155334,-0.0777389407157898,0.0,-0.06381690502166748,-0.163904070854187,-0.20737607777118683,-0.2126312553882599,-0.17002767324447632,-0.22726669907569885,-0.2650515139102936,-0.291068896651268,-0.12170475721359253,-0.1591213345527649,-0.11164075136184692,-0.06821566820144653,-0.07209184765815735,-0.0993306040763855,-0.059824138879776,-0.026596099138259888,-0.016708850860595703,-0.04982501268386841,-0.02767813205718994,-0.006129801273345947
G,0.0,0.06073400378227234,0.06199046969413757,0.009901762008666992,-0.03757426142692566,-0.0695134699344635,-0.15239953994750977,-0.2174183428287506,-0.2684903144836426,-0.11243730783462524,-0.16450738906860352,-0.10717383027076721,-0.054190099239349365,-0.14310385286808014,-0.18649610877037048,-0.12028275430202484,-0.07071790099143982,-0.17184965312480927,-0.2131129801273346,-0.1603928655385971,-0.11808289587497711,0.0,-0.06332659721374512,-0.16746777296066284,-0.22951936721801758,-0.2768403887748718,-0.20399391651153564,-0.2719898819923401,-0.30946236848831177,-0.3358559012413025,-0.15261763334274292,-0.19667530059814453,-0.1429736614227295,-0.09825402498245239,-0.09659159183502197,-0.12858861684799194,-0.07485330104827881,-0.03650951385498047,-0.0348929762840271,-0.07572752237319946,-0.0445522665977478,-0.015499711036682129
G,0.0,0.048678040504455566,0.0599706768989563,0.025601506233215332,-0.015674471855163574,-0.06086611747741699,-0.12488257884979248,-0.17537760734558105,-0.21694707870483398,-0.09839606285095215,-0.13565170764923096,-0.0888146162033081,-0.04724198579788208,-0.12620818614959717,-0.15910613536834717,-0.10522210597991943,-0.06538540124893188,-0.15190815925598145,-0.18139472603797913,-0.13554197549819946,-0.09959381818771362,0.0,-0.0636712908744812,-0.15984511375427246,-0.21501678228378296,-0.25396668910980225,-0.19859319925308228,-0.2652990221977234,-0.3011484146118164,-0.32730668783187866,-0.15427398681640625,-0.1957070231437683,-0.1487002968788147,-0.10884517431259155,-0.10403954982757568,-0.1376083493232727,-0.08964312076568604,-0.053473711013793945,-0.04790925979614258,-0.08652609586715698,-0.05723226070404053,-0.029099881649017334
G,0.0,0.05958139896392822,0.037505269050598145,-0.03346562385559082,-0.08539015054702759,-0.1072307825088501,-0.20781704783439636,-0.28631746768951416,-0.3487207591533661,-0.1552274227142334,-0.17904987931251526,-0.0986589789390564,-0.03424727916717529,-0.18736889958381653,-0.19853270053863525,-0.11422765254974365,-0.05502498149871826,-0.2109673023223877,-0.22558969259262085,-0.15374556183815002,-0.10482430458068848,0.0,-0.0763121247291565,-0.20844823122024536,-0.28119075298309326,-0.3417227864265442,-0.2272951602935791,-0.3077126145362854,-0.3560638427734375,-0.3924674391746521,-0.16264498233795166,-0.1915869116783142,-0.12992841005325317,-0.08162790536880493,-0.09646999835968018,-0.11636024713516235,-0.06390887498855591,-0.026647567749023438,-0.024414896965026855,-0.0507318377494812,-0.01720559597015381,0.008460760116577148
G,0.0,-0.012939810752868652,-0.1395716667175293,-0.3005918264389038,-0.43481388688087463,-0.3590651750564575,-0.5474720895290375,-0.6766778230667114,-0.7770695984363556,-0.37885886430740356,-0.5311329960823059,-0.37967103719711304,-0.2922182083129883,-0.38308510184288025,-0.5147565603256226,-0.37519571185112,-0.2874625325202942,-0.36993396282196045,-0.4786060154438019,-0.3872658610343933,-0.31218409538269043,0.0,-0.2342817187309265,-0.4038863182067871,-0.4542751610279083,-0.4771888256072998,-0.52782242000103,-0.5652225315570831,-0.5523563325405121,-0.5357213020324707,-0.33199116587638855,-0.34175124764442444,-0.26936104893684387,-0.2810230255126953,-0.14712804555892944,-0.15929913520812988,-0.11393105983734131,-0.12954181432724,0.03455483913421631,0.039955317974090576,0.030693650245666504,-0.0042119622230529785
G,0.0,0.05559408664703369,0.019713997840881348,-0.08354794979095459,-0.19052881002426147,-0.18143880367279053,-0.3289783298969269,-0.4356043338775635,-0.5182197690010071,-0.23409533500671387,-0.28775209188461304,-0.17003554105758667,-0.07575446367263794,-0.2611720860004425,-0.29398804903030396,-0.16928666830062866,-0.08559203147888184,-0.28421127796173096,-0.30301374197006226,-0.2034551501274109,-0.13628840446472168,0.0,-0.12501788139343262,-0.28532877564430237,-0.37166380882263184,-0.3992071747779846,-0.2933240234851837,-0.3680688142776489,-0.4211864173412323,-0.4649045020341873,-0.20576393604278564,-0.2605883479118347,-0.18498128652572632,-0.1202954649925232,-0.11603289842605591,-0.14072072505950928,-0.07812196016311646,-0.03208249807357788,-0.02286994457244873,-0.051734209060668945,-0.010774195194244385,0.014139056205749512
G,0.0,-0.013911843299865723,-0.17300379276275635,-0.354339063167572,-0.5039441287517548,-0.36087745428085327,-0.5476351380348206,-0.6845583021640778,-0.7952151298522949,-0.38540560007095337,-0.5264419615268707,-0.3855072259902954,-0.2732221484184265,-0.37958085536956787,-0.47801440954208374,-0.3169516324996948,-0.2163393497467041,-0.35268551111221313,-0.4271533787250519,-0.30238616466522217,-0.2261054515838623,0.0,-0.22914177179336548,-0.4388939142227173,-0.5056096017360687,-0.4911951869726181,-0.4688562750816345,-0.5594276189804077,-0.5710418224334717,-0.5669787526130676,-0.2838234305381775,-0.30819255113601685,-0.25419744849205017,-0.2363240122795105,-0.0920875072479248,-0.0897255539894104,-0.09290271997451782,-0.11302357912063599,0.10619145631790161,0.09026974439620972,0.050173938274383545,0.010751307010650635
G,0.0,0.07221293449401855,0.11307764053344727,0.0666196346282959,-0.011411398649215698,-0.03618842363357544,-0.12583580613136292,-0.20227688550949097,-0.26292555034160614,-0.0978546142578125,-0.1671089231967926,-0.11513236165046692,-0.05565941333770752,-0.14263319969177246,-0.19590458273887634,-0.13387781381607056,-0.0781049132347107,-0.18109038472175598,-0.22609549760818481,-0.16948458552360535,-0.1173960268497467,0.0,-0.09054428339004517,-0.21920105814933777,-0.30474406480789185,-0.33537721633911133,-0.2741459906101227,-0.3710767924785614,-0.42640918493270874,-0.4674573838710785,-0.21747395396232605,-0.25874510407447815,-0.17488574981689453,-0.1086047887802124,-0.15761244297027588,-0.17242181301116943,-0.09629201889038086,-0.04709714651107788,-0.09196114540100098,-0.11547750234603882,-0.0594172477722168,-0.023102998733520508
G,0.0,0.03634768724441528,0.023921847343444824,-0.031148791313171387,-0.09332394599914551,-0.09019511938095093,-0.1792932152748108,-0.24299585819244385,-0.2957213819026947,-0.12523409724235535,-0.15480640530586243,-0.08500891923904419,-0.02954995632171631,-0.14778190851211548,-0.1716477870941162,-0.10208749771118164,-0.050729990005493164,-0.1635274589061737,-0.18422594666481018,-0.1278877854347229,-0.08611899614334106,0.0,-0.07316064834594727,-0.171575129032135,-0.21927222609519958,-0.22819289565086365,-0.1710100769996643,-0.22601494193077087,-0.257813036441803,-0.2794761061668396,-0.11603540182113647,-0.1490645408630371,-0.09994316101074219,-0.058648109436035156,-0.060206830501556396,-0.088919997215271,-0.045811474323272705,-0.011691391468048096,-0.0009928345680236816,-0.02656012773513794,-0.005794227123260498,0.012359678745269775
G,0.0,-0.016499638557434082,-0.13277298212051392,-0.2730776071548462,-0.3846844434738159,-0.3475920557975769,-0.5388410687446594,-0.6755128800868988,-0.7940119504928589,-0.3684995770454407,-0.4021020233631134,-0.2482236623764038,-0.20939838886260986,-0.34903043508529663,-0.31935620307922363,-0.1856755018234253,-0.18004703521728516,-0.304035484790802,-0.25756579637527466,-0.16086280345916748,-0.157406747341156,0.0,-0.21919196844100952,-0.4061061888933182,-0.4409092962741852,-0.4460271745920181,-0.34208840131759644,-0.39912450313568115,-0.45104987919330597,-0.4639024883508682,-0.15955281257629395,-0.287862092256546,-0.2694075405597687,-0.2086438536643982,0.01174783706665039,-0.10648548603057861,-0.11194247007369995,-0.06880605220794678,0.17859703302383423,0.06486654281616211,0.02624434232711792,0.06250590085983276
G,0.0,0.03556901216506958,0.029615581035614014,-0.01796633005142212,-0.07303982973098755,-0.05739125609397888,-0.08347764611244202,-0.09032312035560608,-0.09161102771759033,-0.11957031488418579,-0.1622888147830963,-0.13869234919548035,-0.11196345090866089,-0.15403297543525696,-0.1455860435962677,-0.07746118307113647,-0.02427119016647339,-0.16627362370491028,-0.1525052785873413,-0.09906214475631714,-0.05936756730079651,0.0,-0.05264085531234741,-0.11810469627380371,-0.15413731336593628,-0.15698373317718506,-0.14001178741455078,-0.1508747935295105,-0.14819616079330444,-0.1503077745437622,-0.09293347597122192,-0.10583305358886719,-0.0696679949760437,-0.04192483425140381,-0.04026228189468384,-0.022432804107666016,0.018958449363708496,0.03831064701080322,0.016915082931518555,0.036426544189453125,0.06420081853866577,0.07397294044494629
G,0.0,0.03200030326843262,0.013337135314941406,-0.048331379890441895,-0.11316853761672974,-0.1032407283782959,-0.19390180706977844,-0.2600055932998657,-0.31422749161720276,-0.13913404941558838,-0.1709047555923462,-0.09721982479095459,-0.03874260187149048,-0.16038590669631958,-0.1848653256893158,-0.1083560585975647,-0.0538296103477478,-0.17424237728118896,-0.19657817482948303,-0.13487637042999268,-0.08953332901000977,0.0,-0.07171136140823364,-0.17379963397979736,-0.21750259399414062,-0.2317824363708496,-0.1696072220802307,-0.2227238118648529,-0.25522229075431824,-0.2781356871128082,-0.1120031476020813,-0.1517382264137268,-0.10463142395019531,-0.06324189901351929,-0.05297583341598511,-0.08259516954421997,-0.04161006212234497,-0.010889768600463867,0.01099097728729248,-0.016871869564056396,-0.00022011995315551758,0.014812171459197998
G,0.0,0.05726444721221924,0.021269381046295166,-0.0790790319442749,-0.16779765486717224,-0.15358173847198486,-0.27912259101867676,-0.3734216243028641,-0.44995418190956116,-0.20769590139389038,-0.27334296703338623,-0.17190906405448914,-0.08461129665374756,-0.23856961727142334,-0.283400297164917,-0.17292827367782593,-0.09192538261413574,-0.2592184841632843,-0.3036159873008728,-0.21205627918243408,-0.14313989877700806,0.0,-0.10149994492530823,-0.25165992975234985,-0.3219512104988098,-0.3627433478832245,-0.25482994318008423,-0.3194194883108139,-0.36768409609794617,-0.40409135818481445,-0.17375671863555908,-0.2237989902496338,-0.1535511016845703,-0.09635311365127563,-0.08632498979568481,-0.1184699535369873,-0.057245492935180664,-0.013402700424194336,0.011130690574645996,-0.02843642234802246,0.005752444267272949,0.03170013427734375
G,0.0,-0.021245718002319336,-0.13791292905807495,-0.2740529775619507,-0.3823118805885315,-0.3531249165534973,-0.5355032682418823,-0.6685838103294373,-0.7838909327983856,-0.3718252182006836,-0.40103864669799805,-0.24751025438308716,-0.21734702587127686,-0.34937727451324463,-0.3192351460456848,-0.18456625938415527,-0.18484562635421753,-0.30240052938461304,-0.2566378116607666,-0.16373765468597412,-0.1661103367805481,0.0,-0.22760745882987976,-0.41686686873435974,-0.4476936608552933,-0.43415839970111847,-0.36083224415779114,-0.40647897124290466,-0.4529266357421875,-0.4603022038936615,-0.1686156690120697,-0.2898927330970764,-0.27362576127052307,-0.21632030606269836,0.0077138543128967285,-0.0999637246131897,-0.11390459537506104,-0.07595854997634888,0.17657727003097534,0.07578152418136597,0.02470928430557251,0.05632895231246948
H,0.0,0.008856475353240967,-0.031923770904541016,-0.0891575813293457,-0.13528084754943848,-0.09054899215698242,-0.13865959644317627,-0.17740124464035034,-0.20912957191467285,-0.10983508825302124,-0.1522396206855774,-0.13786852359771729,-0.12502294778823853,-0.11828494071960449,-0.14949119091033936,-0.1064792275428772,-0.07401198148727417,-0.11792361736297607,-0.13909238576889038,-0.10185807943344116,-0.07101774215698242,0.0,-0.05780249834060669,-0.12363910675048828,-0.1447809785604477,-0.13927441835403442,-0.11756256222724915,-0.14995421469211578,-0.17625297605991364,-0.19463229924440384,-0.08242413401603699,-0.10943754017353058,-0.11310963332653046,-0.10921511054039001,-0.042120665311813354,-0.07253645360469818,-0.06980964541435242,-0.05771571397781372,0.0035260021686553955,-0.028405576944351196,-0.0330866277217865,-0.024761885404586792
H,0.0,0.047838807106018066,0.001695096492767334,-0.09649312496185303,-0.18234854936599731,-0.1001402735710144,-0.19493108987808228,-0.26319122314453125,-0.3224703073501587,-0.14760857820510864,-0.2577553391456604,-0.32568109035491943,-0.3843050003051758,-0.165802001953125,-0.194088876247406,-0.10997843742370605,-0.052223920822143555,-0.16805404424667358,-0.17071348428726196,-0.09156590700149536,-0.04317188262939453,0.0,-0.0648125410079956,-0.15962469577789307,-0.1819412112236023,-0.1752331256866455,-0.22091394662857056,-0.2935865819454193,-0.3333647847175598,-0.3644423484802246,-0.1663563847541809,-0.24590694904327393,-0.29718106985092163,-0.3405844569206238,-0.0995907187461853,-0.13178163766860962,-0.10076326131820679,-0.08295875787734985,-0.02548849582672119,-0.05979764461517334,-0.03747004270553589,-0.022028028964996338
H,0.0,-0.0237770676612854,-0.17043709754943848,-0.32533013820648193,-0.45514196157455444,-0.3357672095298767,-0.5231665372848511,-0.6369051337242126,-0.7415134608745575,-0.3762930631637573,-0.5616982579231262,-0.67769455909729,-0.7870787084102631,-0.3703438639640808,-0.45418742299079895,-0.30323731899261475,-0.21846365928649902,-0.338530957698822,-0.393477201461792,-0.27535754442214966,-0.21422994136810303,0.0,-0.1855071783065796,-0.35223084688186646,-0.35479867458343506,-0.2762490510940552,-0.4907982051372528,-0.563885971903801,-0.589239090681076,-0.6098506152629852,-0.32173532247543335,-0.4017488956451416,-0.45437154173851013,-0.5063042640686035,-0.1382615566253662,-0.10987246036529541,-0.08967429399490356,-0.1028241515159607,0.046938419342041016,0.05718863010406494,0.05365455150604248,0.029412686824798584
H,0.0,0.021188020706176758,-0.012413084506988525,-0.07318580150604248,-0.12174123525619507,-0.0764777660369873,-0.13748610019683838,-0.18071210384368896,-0.21572113037109375,-0.10282027721405029,-0.17380023002624512,-0.21736210584640503,-0.2525021433830261,-0.11308884620666504,-0.1390489935874939,-0.09509515762329102,-0.0632021427154541,-0.11278587579727173,-0.1250540018081665,-0.08241695165634155,-0.05096954107284546,0.0,-0.04892241954803467,-0.10630831122398376,-0.10534211993217468,-0.08981373906135559,-0.13758152723312378,-0.18830281496047974,-0.21966683864593506,-0.2427562177181244,-0.10387775301933289,-0.16012653708457947,-0.19938480854034424,-0.23034673929214478,-0.06284332275390625,-0.0915316641330719,-0.07837659120559692,-0.06424152851104736,-0.01629173755645752,-0.046830832958221436,-0.03892165422439575,-0.024221956729888916
